Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007242~intracellular signaling cascade	58	17.846153846153847	1.3183468256853704E-7	X78947, M97639, L49231, D90150, M34187, L00073, X90846, Z22641, X14787, M81778, M16707, U12779, M55153, L05500, X16416, X04571, M63889, X51730, X04434, U26425, K01144, Z49205, D13637, H24956, M32215, M84426, U12569, X83107, U01134, J02958, L20469, X72304, L04791, J00301, L25615, M63108, M13560, X83857, M35543, M34667, M97759, X83858, D10925, U31382, M74290, J03358, Z33998, U28694, X55005, L43964, X73427, L37362, Z50115, U17473, D29767, D25235, U02082, X77777, M13150, L11695, M10988, X52479	302	1256	13528	2.0685451554393217	3.185936871343831E-4	3.186393722243164E-5	2.3167671134860512E-4
SP_PIR_KEYWORDS	cell membrane	70	21.53846153846154	1.700899387957849E-7	U09002, D13626, M55542, M55543, U19878, L20852, X05825, X60708, M81778, M83554, M62400, X51798, U18549, K01144, Z49205, D13637, M32215, Z11502, D90312, M84426, M81882, X73874, U12569, U01134, U08137, X63597, M63623, M21868, M64752, L20469, U10301, M10938, X72304, X56654, U20350, L25615, L02320, M60047, X04366, M63108, Z33905, M13560, L13616, X83857, U17033, D10923, M34064, X04450, M35543, X14390, M97759, M15881, M35718, X83858, D10925, U31382, M74290, U28694, U05315, X67513, X16354, L37362, U11814, U17473, M24439, Y00762, M83712, D25235, M28826, M74525, X77777, L06133, M13150, X52479, M10988	324	2194	19235	1.8941248297826845	8.487128490819451E-5	6.062473528856138E-6	2.4486735021866934E-4
INTERPRO	IPR017441:Protein kinase, ATP binding site	28	8.615384615384615	2.2645392688127928E-7	M97639, X60702, L06139, M34187, X90846, X59727, X66357, L13616, U12779, L04947, U02687, X16416, M63889, M35718, X04434, J03358, Z33998, H24956, U24153, Z29093, U11814, X83107, D29767, U01134, Z22533, J02958, U33054, X77278, L11695, X52479	321	455	16659	3.1936736161035224	1.7525999938594605E-4	5.8423413024089044E-5	3.4609798397200464E-4
GOTERM_CC_FAT	GO:0005626~insoluble fraction	42	12.923076923076923	2.269304326333375E-7	U01828, U09002, M31724, X04366, L20852, M34187, K03191, X60708, M17398, M64110, X06389, X54162, U14528, X51798, U17566, D37933, M84124, M63889, Z12020, X04434, U26425, X02874, L32961, L43964, U05315, D90312, M60174, X67513, L02785, X16354, U12569, X16707, M83772, J02958, X71490, M64752, M87284, U10301, L20469, X04297, M86826, M17779, D00173, X52479	266	839	12782	2.405495263785208	7.397659304053672E-5	1.0568419788636874E-5	3.0708828522296727E-4
GOTERM_BP_FAT	GO:0010033~response to organic substance	40	12.307692307692308	2.3530725906110545E-7	L25615, J05459, U09002, M31724, X66924, M63108, X15215, L00073, X14787, K03191, M81778, M96936, U37529, L05500, M26393, U18288, M84124, X04434, U31382, M74290, L32961, X55005, M84426, L25441, M20786, Z29093, X16707, M24439, M83712, X15573, X83618, U08137, X06374, X63597, M74525, M84409, L20469, M17779, L11695, M10988, X52479	302	721	13528	2.485142967365047	5.685760113079974E-4	5.170209175930918E-5	4.135115593051353E-4
GOTERM_CC_FAT	GO:0005615~extracellular space	37	11.384615384615385	2.392885694774585E-7	J04156, M60047, X53741, M63108, X15215, L00073, X14787, X05825, U17033, U37529, X61176, X14390, X57928, X80915, M98331, X04571, X13967, Z11887, M75106, D43768, M27318, M81349, M20786, X63454, U01134, U08137, M27602, X06374, M54886, M11220, X02157, X71877, M86826, M17779, M80927, J00301, M10988	266	685	12782	2.5955436035343835	7.800504044364054E-5	9.750962833399157E-6	3.238116189741014E-4
GOTERM_MF_FAT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	12	3.6923076923076925	2.417677125047055E-7	M97639, H24956, X60702, U11814, L06139, M34187, Z29093, U01134, L04947, U02687, J02958, M63889, M35718, X04434	291	67	12983	7.9907678104323745	1.4505012425880537E-4	7.252769226251399E-5	3.570720370826841E-4
GOTERM_BP_FAT	GO:0048534~hemopoietic or lymphoid organ development	22	6.769230769230769	3.6018786644226013E-7	J04156, K01144, L43964, D11139, M32215, L49231, J02988, M29474, M12996, M31222, X05825, M13560, X14445, D14823, L04947, M11220, X02157, U02687, M35543, M29038, L06133, D10570, L11695, M10988	302	260	13528	3.790320937340805	8.7019539012545E-4	7.254522096200589E-5	6.329668399640553E-4
UP_SEQ_FEATURE	sequence variant	245	75.38461538461539	5.312198171199755E-7	U01828, X66924, X56841, L00073, L09190, X14445, M33875, U14528, X51798, L05500, X16416, M63889, L10386, M74782, D38044, X78711, M31222, Z18956, U01134, X83618, X63597, M63623, M64752, J02958, X71877, X56654, X04391, J00301, Y00406, L38969, U20350, L41415, L02320, M12996, U15212, M63108, M96936, L13616, Z11887, M75106, Z33998, L20431, L20433, D38163, U28249, M20311, X67513, M27819, L25441, M18372, X82494, U17473, X15573, Y00762, M83712, D25235, M54992, U39196, M83772, Z22533, D10570, M16451, M16801, U09002, L23823, M97639, X83703, M76180, M20429, X14787, Z22641, X90846, M81778, U02687, X75500, M62400, X51730, D90312, M59465, M81882, M81349, X83107, X63454, D14823, X02157, U04811, M10938, U10301, X04297, H28929, D16593, Y00796, X04366, X53741, U15306, K03191, U17033, L04947, X80915, U17566, M74290, L32961, J03358, L37362, M24439, X69115, M37884, D29767, M94173, L40380, M11220, M19301, M19714, U03886, X17405, L11695, X52479, D13626, M13299, M55542, M55543, L12964, U38864, L06139, X15215, M83554, X05825, U05569, U12779, M55153, M27138, X04571, U18288, U36310, X04434, X02874, U26425, D13637, H24956, M91083, Z11502, M24122, X73874, M92642, L34155, M20786, Z29093, U20648, U12569, X82676, U08137, X86096, J03544, M62843, M81181, Z24680, D10216, M31724, M24069, X63105, M77810, Z33905, X59727, M17398, X04450, M34064, U03749, X80197, X14390, X55330, U13022, M26393, X81438, X68242, U09825, L02785, D29992, L06133, U33054, X77278, L12468, M86826, M17779, L26081, D00173, M10988, J05459, X78947, J04177, M86407, X60702, L49231, U19878, M29474, M34187, M16707, X66357, X61176, X54162, X57928, M14502, L11005, M84124, U18247, D50487, M32215, M84426, U27185, M27318, M83667, M31679, U38896, M99578, M21868, Y00064, L20469, J03507, L13329, L04791, Y00067, L25615, M64099, U27831, X68314, M85289, X83857, D10923, M77481, M34667, D90278, M63239, M15881, M35718, X83858, J00123, U28694, L43964, D28475, U05315, Y00705, X16354, U11814, X54667, M73780, M27602, M54886, X77777, M84409, M12849, M80927	324	11992	19113	1.2051977552936526	7.158281763762764E-4	7.956177964896227E-5	8.712281706735325E-4
INTERPRO	IPR000719:Protein kinase, core	28	8.615384615384615	5.506478051317158E-7	M97639, X60702, L06139, M34187, X90846, X59727, X66357, L13616, U12779, L04947, U02687, X16416, M63889, M35718, X04434, J03358, Z33998, H24956, U24153, Z29093, U11814, X83107, D29767, U01134, Z22533, J02958, U33054, X77278, L11695, X52479	321	476	16659	3.0527762506871907	4.261107075493875E-4	1.0654470333859578E-4	8.41573633347803E-4
GOTERM_BP_FAT	GO:0043085~positive regulation of catalytic activity	32	9.846153846153847	5.860934745745288E-7	L25615, M63108, X90846, X14787, M81778, X05825, M13560, X83857, M55153, M35543, L05500, X16416, X04571, M97759, U18247, X83858, M74290, Z49205, K01144, L43964, M32215, M24122, M84426, U12569, U17473, U01134, J02958, L06133, L20469, X72304, M19714, L04791, L11695, J00301, M10988	302	520	13528	2.756597045338767	0.0014155854554156466	1.0896239724877965E-4	0.0010299542950065188
SP_PIR_KEYWORDS	G protein-coupled receptor	13	4.0	5.923507055648954E-7	U20350, M74290, M13299, Z49205, U28694, M32215, M84426, L37362, U12569, M63108, M81778, M97759, M13150, D10925	324	116	19235	6.6532300979140055	2.9553940925985955E-4	1.9705345156273424E-5	8.527661215729232E-4
SP_PIR_KEYWORDS	palmitate	17	5.230769230769231	6.733916075712879E-7	M74290, L25615, M81882, M84426, M27819, L37362, U12569, D90150, M63108, D25235, X83857, M21868, M64752, U10301, U33054, M97759, M17779, U18549, X83858	324	213	19235	4.738233930330957	3.3596607607710993E-4	2.1001187304636737E-5	9.69434546738146E-4
GOTERM_BP_FAT	GO:0002520~immune system development	22	6.769230769230769	9.619935343267757E-7	J04156, K01144, L43964, D11139, M32215, L49231, J02988, M29474, M12996, M31222, X05825, M13560, X14445, D14823, L04947, M11220, X02157, U02687, M35543, M29038, L06133, D10570, L11695, M10988	302	276	13528	3.5705921873500333	0.0023224384477446014	1.660676014441087E-4	0.0016905260494137764
GOTERM_BP_FAT	GO:0007166~cell surface receptor linked signal transduction	73	22.46153846153846	1.0554238123726562E-6	U09002, L23823, X78947, D13626, M13299, M97639, X60702, D90150, L06139, M34187, M81778, X14445, M55153, U37529, U02687, M62400, L05500, X04571, X13967, M63889, U18549, X04434, Z49205, H24956, M32215, D90312, M84426, M92642, M31679, L34155, Z29093, U12569, X63454, U01134, X06374, M87503, J02958, L20469, U10301, X72304, M98528, J00301, L25615, U20350, M31724, U05291, J02988, Y00796, M63108, L13616, X83857, D10923, L04947, X80915, M97759, M35718, X83858, J00123, D10925, U31382, M74290, U28694, L43964, L20431, X73427, M20311, X16354, L37362, U11814, U17473, D25235, M73780, M54886, M74525, Z22533, X77777, M13150, L11695	302	1856	13528	1.7618605846083581	0.0025477097652887304	1.7004958663724423E-4	0.001854711079629645
GOTERM_BP_FAT	GO:0009719~response to endogenous stimulus	27	8.307692307692308	1.2782995854351604E-6	U09002, L25615, J05459, M31724, M63108, X15215, L00073, X14787, M96936, U37529, L05500, M26393, M84124, X04434, M74290, U31382, X55005, M84426, X16707, M24439, X83618, X06374, X63597, M74525, L20469, L11695, X52479, M10988	302	405	13528	2.9863134657836645	0.0030848840095270003	1.930846113088469E-4	0.002246369655167779
SP_PIR_KEYWORDS	DNA binding	21	6.461538461538462	1.3769371132032968E-6	D10216, X55005, M59465, L49231, L20433, M24069, Z11933, X53468, U15212, X16707, M31222, X69115, M16707, M87503, L08895, M29038, Z21966, X03794, M16801, D13969, X51730	324	340	19235	3.6668028322440085	6.868560988181338E-4	4.0416365150619527E-5	0.0019822701987526337
GOTERM_BP_FAT	GO:0030097~hemopoiesis	20	6.153846153846154	1.3803422789888832E-6	J04156, K01144, L43964, D11139, M32215, L49231, J02988, M29474, M12996, M31222, X05825, M13560, D14823, L04947, M11220, X02157, U02687, M35543, M29038, L06133, D10570, M10988	302	236	13528	3.7961611853182182	0.0033307303610370376	1.9623307265592693E-4	0.00242568833065393
SP_PIR_KEYWORDS	autophosphorylation	9	2.769230769230769	1.436393876006604E-6	J03358, J02958, X73874, M34187, L06139, U11814, M63889, M35718, U01134, X52479, X04434	324	49	19235	10.904195011337867	7.165042470298477E-4	3.9819266018481514E-5	0.002067864692367749
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	27	8.307692307692308	1.5243534257754926E-6	Y00406, U20350, J04156, L12964, M83554, X05825, L04947, X61176, U02687, X80915, X04571, X13967, D10925, U28694, D43768, M27318, M74782, U01134, U08137, X06374, M54886, M11220, X02157, Z22533, J02958, L11695, M10988	183	262	5085	2.863533975722688	2.1491090020153703E-4	2.1491090020153703E-4	0.0018008158127025276
KEGG_PATHWAY	hsa04640:Hematopoietic cell lineage	15	4.615384615384616	1.6284782116290304E-6	J04156, Y00406, M20311, M74782, M20429, X05825, M28826, X04450, X61176, M11220, U02687, X02157, X51798, X04391, M10988	183	86	5085	4.8465497521921455	2.2958925515170758E-4	1.1480121723561609E-4	0.0019238239724717054
SP_PIR_KEYWORDS	kinase	31	9.538461538461538	1.967649702719793E-6	M97639, X60702, L06139, M34187, X90846, X59727, X66357, L13616, U12779, L04947, U02687, X16416, M63889, M35718, X04434, J03358, Z33998, H24956, U24153, Z29093, U11814, X83107, X78711, D29767, X15573, U01134, Z22533, J02958, U33054, X77278, M16451, L11695, X52479	324	688	19235	2.6749793640539763	9.813763026278455E-4	5.1675410445151115E-5	0.002832662361385019
GOTERM_BP_FAT	GO:0009725~response to hormone stimulus	25	7.6923076923076925	2.4082923525244918E-6	L25615, J05459, M31724, X15215, M63108, L00073, X14787, M96936, U37529, L05500, M26393, M84124, X04434, M74290, U31382, X55005, M84426, X16707, M24439, X83618, X06374, X63597, M74525, L11695, X52479, M10988	302	367	13528	3.0514102170814015	0.005803941302908289	3.2332825288661216E-4	0.004232078509669446
GOTERM_BP_FAT	GO:0007167~enzyme linked receptor protein signaling pathway	24	7.384615384615385	2.4459893195646155E-6	X78947, M97639, M31724, X60702, U05291, M34187, L06139, X14445, L13616, L04947, U02687, X80915, X04571, X13967, M63889, M35718, X04434, H24956, U11814, Z29093, X63454, U01134, X06374, J02958, Z22533, L11695	302	342	13528	3.143487858719647	0.00589452214753905	3.1110756524477257E-4	0.004298321833529073
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	33	10.153846153846153	2.552304586248632E-6	L25615, M63108, X90846, X14787, M81778, X05825, M13560, X83857, M55153, M64110, M35543, L05500, X16416, X04571, M97759, U18247, X83858, M74290, Z49205, K01144, L43964, M32215, M24122, M84426, U12569, U17473, U01134, J02958, L06133, L20469, X72304, M19714, L04791, L11695, J00301, M10988	302	586	13528	2.5225685419162356	0.006149939287583894	3.0839883816990987E-4	0.0044851450397565
UP_SEQ_FEATURE	lipid moiety-binding region:S-palmitoyl cysteine	15	4.615384615384616	2.570608671761325E-6	M74290, L25615, M81882, M84426, M27819, L37362, U12569, D90150, M63108, D25235, M21868, M64752, U10301, M97759, M17779, U18549	324	181	19113	4.888735420503377	0.003459188118781209	3.464584637431489E-4	0.004215865915713213
GOTERM_BP_FAT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	19	5.846153846153846	2.6984558885873976E-6	X78947, H24956, M97639, X60702, M31724, Z29093, L06139, U11814, M34187, X63454, U01134, X14445, L13616, X06374, L04947, U02687, J02958, X04571, M63889, M35718, X04434	302	224	13528	3.799550614947966	0.006500953453996483	3.105316171078121E-4	0.004741969846111527
SP_PIR_KEYWORDS	membrane	145	44.61538461538462	3.4165484039830243E-6	D13626, M13299, M55542, M55543, L12964, X56841, L06139, D90150, L00073, X05825, M83554, U14528, X51798, L05500, X16416, X04571, M63889, X04434, U26425, H24956, D13637, Z50194, Z11502, U24153, M60174, X73874, M74782, Z29093, U12569, X78711, Z18956, U01134, U08137, X63597, M63623, M64752, J02958, X56654, M98528, M81181, X04391, Y00406, U20350, Z24680, U18920, M31724, L41415, M60047, L02320, U14550, M63108, X63105, Z33905, M96936, L13616, M17398, X04450, M34064, X06389, X14390, U17077, M97759, X81438, U28249, M20311, X67513, M27819, L02785, U17473, M83712, Y00762, D25235, U39196, M54992, M83772, Z22533, L06133, L12468, M13150, M16801, D00173, M10988, L23823, U09002, M97639, X60702, U19878, M20429, M34187, L20852, M81778, X60708, X61176, U02687, M62400, M84124, U18549, Z49205, K01144, M32215, D90312, U27185, M81882, M84426, U24660, M21868, M10938, X04297, U10301, L20469, X72304, L25615, J02988, M64099, Z29083, Y00796, X04366, K03191, M13560, X83857, U17033, D10923, L04947, M35543, D90278, U17566, M63239, D37933, M15881, M35718, D10925, X83858, U31382, M74290, U28694, L43964, D28475, U05315, X16354, L37362, U11814, M24439, M28826, M94173, M73780, D13789, L40380, M74525, X77777, L11695, X52479	324	6256	19235	1.3760000276277984	0.0017034081167009996	8.523939521387636E-5	0.004918474123249972
GOTERM_BP_FAT	GO:0045787~positive regulation of cell cycle	10	3.076923076923077	4.177871996469296E-6	X74142, J02988, L20469, X04571, L25441, X16707, M31222, K03191, Z12020, M10988	302	57	13528	7.858719646799118	0.010047124715744649	4.5889184552483364E-4	0.007341643137370735
GOTERM_CC_FAT	GO:0005624~membrane fraction	38	11.692307692307692	4.50998030493844E-6	U01828, U09002, M34187, L20852, K03191, X60708, M17398, M64110, X06389, X54162, U14528, X51798, U17566, D37933, M84124, M63889, X04434, X02874, L32961, L43964, U05315, D90312, M60174, X67513, L02785, X16354, U12569, X16707, M83772, J02958, X71490, M64752, M87284, U10301, L20469, X04297, M86826, M17779, D00173, X52479	266	809	12782	2.257107540173053	0.0014691765966790005	1.6334853438004782E-4	0.0061028612721614195
SP_PIR_KEYWORDS	neurotransmitter receptor	9	2.769230769230769	4.683901735186467E-6	M64752, M62400, L20469, U10301, X67513, M83712, Y00762, M81778, D25235	324	57	19235	9.373781676413255	0.002334543145168344	1.1129249413155407E-4	0.006742902834244724
GOTERM_CC_FAT	GO:0043235~receptor complex	13	4.0	4.9908202987455985E-6	U09002, L23823, Y00796, X67513, M20311, M63108, M83712, Y00762, X05825, M73780, X61176, M64752, L11695	266	116	12782	5.385208711433757	0.0016256886118032332	1.6268791263007731E-4	0.006753508904044914
GOTERM_BP_FAT	GO:0006468~protein amino acid phosphorylation	35	10.76923076923077	5.46348506151736E-6	U01828, M97639, X60702, M34187, L06139, X90846, X14787, M13560, X59727, X66357, L13616, U12779, L04947, U02687, X16416, X04571, M97759, M63889, M35718, X04434, J03358, Z33998, K01144, H24956, U24153, Z29093, U11814, X83107, D29767, U01134, J02958, Z22533, U33054, X77278, L04791, L11695, M10988, X52479	302	667	13528	2.3505465810141284	0.01311847228860119	5.739777972080251E-4	0.009600708286239268
SP_PIR_KEYWORDS	membrane protein	10	3.076923076923077	5.623541875458282E-6	M73780, X63597, M60174, J03507, M34187, M37884, M63889, M15881, M81181, U01134, M10988	324	77	19235	7.710036876703542	0.002802221712668529	1.2754437853079725E-4	0.00809554938171475
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	17	5.230769230769231	6.122279643659049E-6	M74290, M32215, M84426, M20311, L34155, L06139, X14787, M81778, X05825, U01134, X06374, U37529, L04947, Z22533, L20469, M19714, X52479, X04434	302	192	13528	3.9661975717439293	0.014688648827993034	6.163764284703444E-4	0.01075831623356116
GOTERM_BP_FAT	GO:0009611~response to wounding	30	9.230769230769232	7.361559534213222E-6	U09002, U20350, X78947, X66924, Y00796, U15306, X14787, K03191, X83857, U37529, L11005, U18288, X83858, D10925, M74290, Z49205, U28694, D13637, M84426, M81349, M20311, M20786, X06374, D29992, M54886, X02157, Z22533, M10938, J03507, M12849, M19714, M10988	302	530	13528	2.5355491690616017	0.017635594945993205	7.114649841261089E-4	0.012935895898913419
SP_PIR_KEYWORDS	transferase	47	14.461538461538462	8.165823275881792E-6	J05459, M97639, X60702, L06139, M34187, X90846, X66357, M55153, U12779, U02687, X16416, M63889, M84124, X04434, M55580, X02874, H24956, U24153, L10386, Z29093, X78711, X83107, U01134, X83618, J02958, J03544, M87284, L41415, M64099, U14550, X59727, L13616, L04947, M35718, Z33998, J03358, L32961, L25441, U11814, D29767, X15573, D13789, Z22533, M19301, U33054, X77278, M16451, L11695, X52479	324	1394	19235	2.0016229165559634	0.004066471871608912	1.771478923106029E-4	0.011755171624383554
SP_PIR_KEYWORDS	Proto-oncogene	16	4.923076923076923	8.549430993692449E-6	J03358, H24956, L49231, X52056, M31222, X63105, X63454, X14445, D14823, U02082, M29038, J02958, D10570, X16416, M13150, Z12020	324	230	19235	4.129898013955985	0.004257097065561544	1.7774188131525204E-4	0.012307365344288446
